file,stride_time_mean,stride_time_std_dev,stride_time_CoV,stride_length_mean,stride_length_std_dev,stride_length_CoV,step_length_mean,step_length_std_dev,step_length_CoV,symmetry_indices_1,symmetry_indices_2,symmetry_indices_3,symmetry_indices_4,symmetry_indices_5,path_length,sway_area,stability_index,sway_path_length_mean,sway_path_length_dev,sway_path_length_CoV,free_acc_stability_mean,free_acc_stability_dev,free_acc_stability_CoV,symmetry_indices_6,symmetry_indices_7,symmetry_indices_8,symmetry_indices_9,symmetry_indices_10,symmetry_indices_11,symmetry_indices_12
NLS005_SelfPace.csv,2.3506666666666667,2.159195735041691,0.9185461153041794,85.56004774918958,9.307422114866071,0.10878233895041545,55.19373903563491,19.89257103583457,0.3604135429743447,1.0006034599539424,25.639848376617135,3.5397684840133405,20.333345720802974,7.135673957620278,93.31682659076579,0.32589894074847053,6.666319115983196,0.00018331694123581007,0.0002886977025859602,1.5748555514822462,14.813270185374327,12.637687260531191,0.853132839837677,22.914249434742405,2.417484825032692,,,,,
NLS022_SelfPace.csv,1.501333333333333,1.1491612400161937,0.7654271136875181,89.05205854401659,17.74765923041197,0.19929532815504392,52.302257819858,29.99009361439042,0.5733995981145551,45.06604367010469,6.41428867382959,3.5478667605854346,19.071127749387927,46.556659237223954,76.8683592855121,0.2972242618015172,11.264779005753862,0.0002136521448578238,0.00027457478974062124,1.2851487633009198,42.29841534949099,31.52369410564717,0.7452689148088032,35.16561044728867,41.60696707624806,,,,,
NLS036_SelfPace.csv,2.336666666666666,2.3299318063458894,0.9971177487928202,89.39087384238637,10.560026402429521,0.11813316000298775,56.35187217032638,29.65885447831487,0.5263153349842483,6.265487812538743,27.37756509795358,6.767489557260273,13.422765062970388,13.668373637500638,104.5050077668538,0.448201663231623,6.7398434801240725,0.00022561466168727427,0.0003454515657577319,1.5311574308790454,15.141830045523655,11.671021927710797,0.7707801429960625,12.37372834247806,15.928458880715207,,,,,
NLS102_SelfPace.csv,2.404166666666667,2.2489236623080138,0.9354275198508203,94.84385570994306,20.38258111183677,0.21490671123885932,65.46796667244628,23.041025484995973,0.351943502389136,5.246966044191264,69.58179026846018,52.594658512247406,3.57571218053985,27.576286018853896,83.94497908097254,0.2609885558788452,7.547304002643103,0.00019208008062836468,0.00028214056846522173,1.4688694816361803,18.98726590277087,12.308205846961673,0.6482347648149542,1.1365007539524665,,,,,,
NLS121_SelfPace.csv,2.7950000000000013,2.749495408252212,0.9837192873889842,95.89207032567634,16.258421334165906,0.16954917418038584,65.58000134152563,34.09239364574182,0.5198596057995858,0.7583336524948522,7.646660847279923,67.9388728508454,8.149418308103892,36.405583905839336,90.73006704852915,0.31029246252345627,8.025043566409666,0.00019461283954316514,0.0003117532657804975,1.6019152000058587,21.467108080924387,13.820844891789658,0.6438149395665839,5.265627158680111,,,,,,
NLS127_SelfPace.csv,2.5807142857142864,2.5327440350218526,0.9814120257488493,93.60850790496953,18.93267874632651,0.2022538246795557,61.59004459715637,25.842904302292045,0.41959547961563287,1.3171388658088705,38.93011261677989,0.07242300214089858,41.55519700796306,0.8412508860628591,88.74077718357726,0.3711582160082447,7.054154481433165,0.00016665400414382807,0.00027540695116665093,1.6525672610240159,16.587031815974534,12.550666885632497,0.7566553814375203,68.24871789403431,1.2185115416659764,,,,,
NLS130_SelfPace.csv,2.4219999999999993,2.306070828631824,0.952134941631637,77.96136514457385,20.301416946715864,0.26040355898166123,49.99146308654758,13.726604286081114,0.2745789668591409,3.271851845775248,125.7657959419818,11.36441323121246,58.61253658061284,2.107151953274901,102.52606974937234,0.4174455437361533,6.254379408121557,0.00018737401163391223,0.0003003599089054734,1.6029966284348485,13.039087260244989,9.789409272625036,0.7507741207064447,54.42419018842916,3.077152474332365,,,,,
NLS135_SelfPace.csv,1.841538461538462,1.3203836630886787,0.7170003183021227,87.91294298998777,25.551920631131082,0.2906502701660339,62.28890332782082,25.24897113431729,0.40535263562811913,2.565838972575378,166.42525580100866,2.823298080887085,35.41299360200319,4.055216071719425,74.00431703231462,0.30102301346839605,8.114747023860746,0.0001987960752821437,0.0002761913053372208,1.389319708375696,21.949706420418938,15.122539616377802,0.6889631836856781,37.82923450531381,,,,,,
NLS141_SelfPace.csv,1.840000000000001,1.488935381884846,0.8092040118939376,84.47874078989426,24.07077639921079,0.284932944953297,58.47157483231667,22.856461089203048,0.3908986743516014,2.9438748799154224,23.52732831273374,29.892265228815475,39.59318859344301,7.500571346995192,79.84626283617823,0.33854135714181777,8.546963223428998,0.00022310231314013378,0.0002947045242718583,1.3209389007399046,24.350193447549263,17.247459095556586,0.7083089147816386,125.48303586381842,2.284852092814835,,,,,
NLS142_SelfPace.csv,2.4866666666666672,1.9200925903600474,0.7721551971957293,109.08849350751325,12.754860945308078,0.11692214765464345,74.0116145738761,38.75737886994015,0.5236661717635376,4.031471057371083,6.7897867138649,16.00395542660457,0.2981260378804335,34.46834301075907,81.20286341488026,0.36482201886648347,6.265674060248285,0.00019322539449472174,0.00030002874838595323,1.5527397378099232,13.086223809756078,9.24365248366705,0.7063651530073708,10.552960814086878,,,,,,
NLS143_SelfPace.csv,2.364347826086957,2.5025097421292477,1.0584355290359082,60.719740281822176,4.8175381402694955,0.07934055906546317,35.574804164202604,16.390691625058878,0.46073877313292777,2.587403390665978,21.20284644780071,9.233180296671534,0.0054587654303784134,1.3342225462616686,136.70911593709815,0.3090103399726003,4.261512696148501,0.0001713724260852214,0.0002614562835149157,1.5256613300490753,6.053496819811623,5.279089073574869,0.8720726599372604,7.435655084141124,29.95347417290524,3.7849232209392576,5.646909105529395,7.493725845727988,1.5347607643734016,
NLS144_SelfPace.csv,2.2776470588235296,2.1201041301057244,0.9308308422468314,69.98444013598377,10.821948018844704,0.15463362995855992,45.859377294180426,15.670310578163472,0.3417035185114047,0.8478842445295911,4.120810544747246,19.772155063686714,4.408663706965949,58.48234205502102,136.70911593709815,0.3090103399726003,4.261512696148501,0.0001713724260852214,0.0002614562835149157,1.5256613300490753,6.053496819811623,5.279089073574869,0.8720726599372604,1.8197691719456695,47.342668827058226,1.3268222697244936,,,,
NLS146_SelfPace.csv,2.305555555555556,2.107202522097911,0.9139673589822265,76.63699482354859,14.974044106884064,0.1953892391182714,49.818342461440565,26.445462394664265,0.5308378618805528,3.5162234681452604,17.64429228695295,29.373833961241978,8.130169941172253,38.291403406179924,104.87321861030088,0.3279625181734845,5.464349356259929,0.00014116340239791922,0.00027087873690998887,1.9189020121973321,9.953037962419433,7.435855568195167,0.747094062764694,1.2680509894058598,56.39582232292268,1.4166842498187637,2.524187685983235,,,
